"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"1323154800000000000","4","0","1","2","18.86","22.725","94","12.998","7","227","234"
"1323158400000000000","4","0","1","2","18.86","22.725","94","12.998","13","401","414"
"1323162000000000000","4","0","1","2","18.86","22.725","94","15.0013","4","200","204"
"1323165600000000000","4","0","1","3","18.86","22.725","94","19.0012","6","44","50"
"1323169200000000000","4","0","1","3","18.86","22.725","94","16.9979","4","28","32"
"1323172800000000000","4","0","1","3","18.86","22.725","100","15.0013","5","50","55"
"1323176400000000000","4","0","1","3","18.86","22.725","100","12.998","6","65","71"
"1323180000000000000","4","0","1","3","19.68","23.485","100","15.0013","6","69","75"
"1323183600000000000","4","0","1","3","20.5","24.24","100","12.998","2","43","45"
"1323187200000000000","4","0","1","3","18.86","22.725","100","16.9979","4","84","88"
"1323190800000000000","4","0","1","2","18.86","22.725","100","15.0013","13","249","262"
"1323194400000000000","4","0","1","2","18.86","22.725","100","19.0012","17","287","304"
"1323198000000000000","4","0","1","3","18.86","22.725","100","19.9995","10","223","233"
"1323201600000000000","4","0","1","3","18.86","22.725","100","19.9995","3","107","110"
"1323205200000000000","4","0","1","2","18.04","21.97","100","12.998","6","108","114"
"1323208800000000000","4","0","1","3","18.86","22.725","100","11.0014","5","82","87"
"1323212400000000000","4","0","1","3","18.86","22.725","100","11.0014","5","48","53"
"1323216000000000000","4","0","1","1","18.04","21.97","100","12.998","3","30","33"
"1323219600000000000","4","0","1","2","18.86","22.725","100","16.9979","4","9","13"
"1323223200000000000","4","0","1","3","18.86","22.725","100","15.0013","2","4","6"
"1323226800000000000","4","0","1","3","18.86","22.725","100","15.0013","0","3","3"
"1323230400000000000","4","0","1","3","18.86","22.725","100","11.0014","0","1","1"
"1323234000000000000","4","0","1","3","18.86","22.725","100","11.0014","0","3","3"
"1323237600000000000","4","0","1","3","19.68","23.485","100","27.9993","0","18","18"
"1323241200000000000","4","0","1","3","18.04","21.97","100","7.0015","3","43","46"
"1323244800000000000","4","0","1","3","18.04","21.97","100","0.0","6","80","86"
"1323248400000000000","4","0","1","3","18.04","21.97","100","16.9979","0","64","64"
"1323252000000000000","4","0","1","3","18.04","21.97","100","6.0032","1","32","33"
"1323255600000000000","4","0","1","3","18.04","21.97","100","6.0032","3","47","50"
"1323259200000000000","4","0","1","3","18.04","21.97","100","8.9981","4","29","33"
"1323262800000000000","4","0","1","3","18.04","21.97","100","12.998","5","28","33"
"1323266400000000000","4","0","1","3","18.04","21.97","100","12.998","1","24","25"
"1323270000000000000","4","0","1","3","17.22","21.21","94","15.0013","5","25","30"
"1323273600000000000","4","0","1","3","17.22","21.21","94","12.998","3","28","31"
"1323277200000000000","4","0","1","3","16.4","20.455","100","22.0028","4","48","52"
"1323280800000000000","4","0","1","3","16.4","20.455","94","19.9995","3","48","51"
"1323284400000000000","4","0","1","3","13.94","14.395","87","43.0006","2","31","33"
"1323288000000000000","4","0","1","3","13.94","14.395","87","43.0006","1","25","26"
"1323291600000000000","4","0","1","3","12.3","12.88","87","35.0008","0","6","6"
"1323295200000000000","4","0","1","3","9.84","9.85","93","30.0026","0","13","13"
"1323298800000000000","4","0","1","1","9.84","10.605","93","26.0027","0","16","16"
"1323302400000000000","4","0","1","2","10.66","11.365","87","19.9995","0","21","21"
"1323306000000000000","4","0","1","1","10.66","11.365","81","23.9994","1","6","7"
"1323309600000000000","4","0","1","1","11.48","13.635","65","15.0013","0","4","4"
"1323313200000000000","4","0","1","1","10.66","11.365","60","19.9995","0","1","1"
"1323316800000000000","4","0","1","2","9.84","9.85","60","31.0009","0","2","2"
"1323320400000000000","4","0","1","1","9.02","10.605","64","15.0013","0","12","12"
"1323324000000000000","4","0","1","1","9.02","10.605","55","19.0012","0","71","71"
"1323327600000000000","4","0","1","1","9.02","10.605","60","15.0013","11","233","244"
"1323331200000000000","4","0","1","1","9.02","10.605","55","19.0012","11","418","429"
"1323334800000000000","4","0","1","1","9.84","10.605","52","26.0027","7","218","225"
"1323338400000000000","4","0","1","1","10.66","11.365","52","22.0028","1","109","110"
"1323342000000000000","4","0","1","1","11.48","13.635","52","16.9979","6","100","106"
"1323345600000000000","4","0","1","1","11.48","12.88","52","22.0028","8","148","156"
"1323349200000000000","4","0","1","1","12.3","13.635","49","23.9994","9","115","124"
"1323352800000000000","4","0","1","1","13.12","15.15","45","16.9979","16","121","137"
"1323356400000000000","4","0","1","1","13.12","16.665","45","8.9981","19","98","117"
"1323360000000000000","4","0","1","1","13.12","15.91","45","12.998","7","201","208"
"1323363600000000000","4","0","1","1","12.3","15.91","49","7.0015","10","321","331"
"1323367200000000000","4","0","1","1","11.48","13.635","52","15.0013","12","306","318"
"1323370800000000000","4","0","1","1","10.66","13.635","56","7.0015","12","220","232"
"1323374400000000000","4","0","1","1","10.66","13.635","60","7.0015","5","170","175"
"1323378000000000000","4","0","1","1","11.48","15.15","61","6.0032","4","135","139"
"1323381600000000000","4","0","1","1","10.66","13.635","65","8.9981","8","84","92"
"1323385200000000000","4","0","1","1","9.84","12.88","70","7.0015","3","58","61"
"1323388800000000000","4","0","1","1","9.84","14.395","65","0.0","8","26","34"
"1323392400000000000","4","0","1","1","9.84","14.395","65","0.0","2","12","14"
"1323396000000000000","4","0","1","1","9.84","14.395","70","0.0","2","10","12"
"1323399600000000000","4","0","1","1","9.02","13.635","80","0.0","1","5","6"
"1323403200000000000","4","0","1","1","9.02","13.635","80","0.0","1","1","2"
"1323406800000000000","4","0","1","1","9.02","13.635","80","0.0","0","20","20"
"1323410400000000000","4","0","1","1","9.02","12.88","80","6.0032","1","62","63"
"1323414000000000000","4","0","1","1","9.02","12.88","75","6.0032","4","195","199"
"1323417600000000000","4","0","1","1","9.84","14.395","81","0.0","7","378","385"
"1323421200000000000","4","0","1","1","10.66","14.395","81","6.0032","8","256","264"
"1323424800000000000","4","0","1","2","12.3","15.15","70","11.0014","11","115","126"
"1323428400000000000","4","0","1","1","13.12","15.15","70","16.9979","15","121","136"
"1323432000000000000","4","0","1","1","14.76","16.665","57","19.9995","27","146","173"
"1323435600000000000","4","0","1","1","15.58","19.695","50","12.998","27","141","168"
"1323439200000000000","4","0","1","1","15.58","19.695","46","19.0012","24","163","187"
"1323442800000000000","4","0","1","1","15.58","19.695","46","19.0012","29","160","189"
"1323446400000000000","4","0","1","1","14.76","17.425","62","8.9981","24","226","250"
"1323450000000000000","4","0","1","1","13.94","17.425","66","7.0015","10","352","362"
"1323453600000000000","4","0","1","1","13.94","18.18","61","0.0","10","308","318"
"1323457200000000000","4","0","1","1","13.94","18.18","61","0.0","10","189","199"
"1323460800000000000","4","0","1","1","12.3","16.665","81","0.0","10","140","150"
"1323464400000000000","4","0","1","1","12.3","16.665","75","0.0","9","131","140"
"1323468000000000000","4","0","1","1","11.48","15.91","87","0.0","15","114","129"
"1323471600000000000","4","0","1","1","11.48","15.91","81","0.0","6","88","94"
"1323475200000000000","4","0","0","2","10.66","13.635","81","7.0015","11","66","77"
"1323478800000000000","4","0","0","2","10.66","12.88","70","11.0014","11","55","66"
"1323482400000000000","4","0","0","2","11.48","15.15","61","6.0032","12","48","60"
"1323486000000000000","4","0","0","2","11.48","15.15","61","6.0032","5","20","25"
"1323489600000000000","4","0","0","2","10.66","13.635","65","7.0015","0","3","3"
"1323493200000000000","4","0","0","1","10.66","12.88","60","11.0014","0","6","6"
"1323496800000000000","4","0","0","1","9.84","12.88","65","7.0015","1","10","11"
"1323500400000000000","4","0","0","1","9.84","11.365","65","12.998","0","11","11"
"1323504000000000000","4","0","0","1","10.66","13.635","65","8.9981","5","68","73"
"1323507600000000000","4","0","0","1","11.48","12.88","61","19.0012","15","134","149"
"1323511200000000000","4","0","0","1","13.12","15.15","57","16.9979","31","161","192"
"1323514800000000000","4","0","0","1","13.12","14.395","53","27.9993","44","192","236"
"1323518400000000000","4","0","0","1","13.12","14.395","45","27.9993","48","235","283"
"1323522000000000000","4","0","0","1","13.94","15.15","34","27.9993","47","239","286"
"1323525600000000000","4","0","0","1","13.94","15.15","31","22.0028","51","242","293"
"1323529200000000000","4","0","0","1","13.94","15.15","34","23.9994","60","239","299"
"1323532800000000000","4","0","0","1","13.12","14.395","31","26.0027","58","183","241"
"1323536400000000000","4","0","0","1","11.48","12.88","36","22.0028","34","151","185"
"1323540000000000000","4","0","0","1","10.66","12.88","38","15.0013","28","144","172"
"1323543600000000000","4","0","0","1","10.66","12.12","38","19.0012","15","139","154"
"1323547200000000000","4","0","0","1","9.84","11.365","35","15.0013","10","114","124"
"1323550800000000000","4","0","0","1","9.02","10.605","44","15.0013","4","79","83"
"1323554400000000000","4","0","0","1","9.02","11.365","41","8.9981","7","88","95"
"1323558000000000000","4","0","0","1","8.2","10.605","47","11.0014","5","61","66"
"1323561600000000000","4","0","0","1","8.2","9.85","51","15.0013","5","69","74"
"1323565200000000000","4","0","0","1","6.56","7.575","59","15.0013","8","54","62"
"1323568800000000000","4","0","0","1","7.38","8.335","55","16.9979","5","47","52"
"1323572400000000000","4","0","0","1","6.56","9.09","59","8.9981","2","17","19"
"1323576000000000000","4","0","0","1","6.56","8.335","59","11.0014","0","5","5"
"1323579600000000000","4","0","0","1","7.38","10.605","59","7.0015","0","6","6"
"1323583200000000000","4","0","0","1","6.56","11.365","59","0.0","0","10","10"
"1323586800000000000","4","0","0","1","7.38","12.12","55","0.0","1","30","31"
"1323590400000000000","4","0","0","1","6.56","11.365","69","0.0","4","68","72"
"1323594000000000000","4","0","0","1","8.2","12.88","59","0.0","19","88","107"
"1323597600000000000","4","0","0","1","9.84","14.395","44","0.0","30","164","194"
"1323601200000000000","4","0","0","1","10.66","15.15","35","0.0","31","166","197"
"1323604800000000000","4","0","0","1","10.66","15.15","35","0.0","42","246","288"
"1323608400000000000","4","0","0","1","12.3","16.665","31","0.0","44","224","268"
"1323612000000000000","4","0","0","1","12.3","16.665","28","0.0","44","198","242"
"1323615600000000000","4","0","0","1","12.3","16.665","26","0.0","47","219","266"
"1323619200000000000","4","0","0","1","12.3","16.665","26","0.0","32","174","206"
"1323622800000000000","4","0","0","1","11.48","15.91","30","0.0","13","150","163"
"1323626400000000000","4","0","0","1","9.84","11.365","48","12.998","12","151","163"
"1323630000000000000","4","0","0","1","9.02","11.365","55","12.998","7","98","105"
"1323633600000000000","4","0","0","1","9.02","12.12","55","7.0015","10","62","72"
"1323637200000000000","4","0","0","1","9.02","13.635","55","0.0","10","53","63"
"1323640800000000000","4","0","0","1","9.02","13.635","55","0.0","7","36","43"
"1323644400000000000","4","0","0","1","8.2","12.88","69","0.0","4","31","35"
"1323648000000000000","4","0","1","1","8.2","11.365","69","6.0032","4","16","20"
"1323651600000000000","4","0","1","1","8.2","12.88","69","0.0","0","9","9"
"1323655200000000000","4","0","1","1","8.2","12.88","69","0.0","0","4","4"
"1323658800000000000","4","0","1","1","7.38","12.12","74","0.0","0","2","2"
"1323662400000000000","4","0","1","1","7.38","12.12","74","0.0","0","3","3"
"1323666000000000000","4","0","1","1","6.56","11.365","80","0.0","0","21","21"
"1323669600000000000","4","0","1","1","6.56","9.09","80","7.0015","1","63","64"
"1323673200000000000","4","0","1","1","5.74","7.575","86","8.9981","4","231","235"
"1323676800000000000","4","0","1","2","6.56","9.09","80","7.0015","7","378","385"
"1323680400000000000","4","0","1","2","7.38","10.605","74","6.0032","12","208","220"
"1323684000000000000","4","0","1","2","9.02","12.12","69","7.0015","14","91","105"
"1323687600000000000","4","0","1","2","10.66","14.395","60","6.0032","15","100","115"
"1323691200000000000","4","0","1","1","11.48","14.395","52","7.0015","7","138","145"
"1323694800000000000","4","0","1","2","12.3","15.91","52","7.0015","13","153","166"
"1323698400000000000","4","0","1","2","13.12","16.665","53","8.9981","16","95","111"
"1323702000000000000","4","0","1","2","13.12","16.665","57","7.0015","8","124","132"
"1323705600000000000","4","0","1","2","13.12","16.665","57","6.0032","5","209","214"
"1323709200000000000","4","0","1","2","12.3","16.665","56","0.0","7","352","359"
"1323712800000000000","4","0","1","1","12.3","15.91","56","6.0032","8","349","357"
"1323716400000000000","4","0","1","1","11.48","15.15","61","6.0032","9","232","241"
"1323720000000000000","4","0","1","1","12.3","15.91","56","6.0032","8","157","165"
"1323723600000000000","4","0","1","1","10.66","15.15","81","0.0","2","119","121"
"1323727200000000000","4","0","1","1","10.66","15.15","70","0.0","0","71","71"
"1323730800000000000","4","0","1","1","9.84","14.395","75","0.0","3","42","45"
"1323734400000000000","4","0","1","1","9.02","13.635","80","0.0","1","16","17"
"1323738000000000000","4","0","1","1","8.2","12.88","80","0.0","0","4","4"
"1323741600000000000","4","0","1","1","8.2","12.88","80","0.0","1","1","2"
"1323745200000000000","4","0","1","1","7.38","12.12","80","0.0","0","3","3"
"1323748800000000000","4","0","1","1","8.2","12.88","80","0.0","0","4","4"
"1323752400000000000","4","0","1","1","7.38","12.12","86","0.0","0","20","20"
"1323756000000000000","4","0","1","1","8.2","12.88","80","0.0","0","92","92"
"1323759600000000000","4","0","1","1","6.56","8.335","80","11.0014","2","221","223"
"1323763200000000000","4","0","1","1","8.2","11.365","69","7.0015","9","391","400"
"1323766800000000000","4","0","1","1","10.66","12.88","60","11.0014","10","223","233"
"1323770400000000000","4","0","1","1","12.3","15.15","52","11.0014","3","99","102"
"1323774000000000000","4","0","1","1","13.94","15.91","46","16.9979","9","115","124"
"1323777600000000000","4","0","1","1","14.76","16.665","43","23.9994","20","147","167"
"1323781200000000000","4","0","1","1","16.4","20.455","37","22.0028","7","120","127"
"1323784800000000000","4","0","1","1","16.4","20.455","37","16.9979","18","116","134"
"1323788400000000000","4","0","1","1","16.4","20.455","35","16.9979","7","144","151"
"1323792000000000000","4","0","1","1","15.58","19.695","37","16.9979","13","194","207"
"1323795600000000000","4","0","1","1","14.76","17.425","40","12.998","17","381","398"
"1323799200000000000","4","0","1","1","13.94","15.91","42","15.0013","12","370","382"
